GEOIDFQ,Name,Geography type,Date,Historical,Forecast,Confidence limit (upper),Confidence limit (lower),Source,Vintage year
1600000US3986604,Worthington,JURIS,2040-07-01,,15126,,,MORPC,2024
1600000US3986604,Worthington,JURIS,2045-07-01,,15286,,,MORPC,2024
1600000US3986604,Worthington,JURIS,2050-07-01,,15551,,,MORPC,2024
M010000US001,15-County Region,REGION15,2000-07-01,1950805,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2001-07-01,1976410,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2002-07-01,1997739,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2003-07-01,2022581,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2004-07-01,2043896,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2005-07-01,2066931,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2006-07-01,2093863,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2007-07-01,2120350,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2008-07-01,2145521,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2009-07-01,2167524,,,,MORPC,2012
M010000US001,15-County Region,REGION15,2010-07-01,2186934,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2011-07-01,2207151,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2012-07-01,2227311,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2013-07-01,2254486,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2014-07-01,2282556,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2015-07-01,2308495,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2016-07-01,2333694,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2017-07-01,2365217,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2018-07-01,2387781,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2019-07-01,2407967,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2020-07-01,2422365,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2021-07-01,2427075,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2022-07-01,2448067,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2023-07-01,2474417,,,,MORPC,2024
M010000US001,15-County Region,REGION15,2024-07-01,2504575,,,,MORPC,2025
M010000US001,15-County Region,REGION15,2025-07-01,,2555315,2597188,2445231,MORPC,2022
M010000US001,15-County Region,REGION15,2030-07-01,,2676926,2816613,2428110,MORPC,2022
M010000US001,15-County Region,REGION15,2035-07-01,,2827180,3068141,2378893,MORPC,2022
M010000US001,15-County Region,REGION15,2040-07-01,,2944699,3345949,2303397,MORPC,2022
M010000US001,15-County Region,REGION15,2045-07-01,,3045854,3646586,2205068,MORPC,2022
M010000US001,15-County Region,REGION15,2050-07-01,,3147011,3967683,2086279,MORPC,2022
