POP,GEOIDFQ,SUMLEVEL,REFERENCE_PERIOD,REFERENCE_PERIOD_FREQ,VINTAGE_PERIOD,VINTAGE_PERIOD_FREQ,VALUE_TYPE,CONF_LEVEL,CONF_LIMIT_UPPER,CONF_LIMIT_LOWER,SOURCE,LAST_UPDATED
28370,0500000US39047,050,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28189,0500000US39047,050,2002,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28450,0500000US39047,050,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28188,0500000US39047,050,2003,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28470,0500000US39047,050,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28121,0500000US39047,050,2004,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28695,0500000US39047,050,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28258,0500000US39047,050,2005,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28791,0500000US39047,050,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28273,0500000US39047,050,2006,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28908,0500000US39047,050,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28326,0500000US39047,050,2007,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28896,0500000US39047,050,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28247,0500000US39047,050,2008,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28929,0500000US39047,050,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28215,0500000US39047,050,2009,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
29043,0500000US39047,050,2010,Y-JUN,2012,,ESTIMATE,,,,CENINT,
29025,0500000US39047,050,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28275,0500000US39047,050,2010,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
29058,0500000US39047,050,2010,Y-JUN,2011,,ESTIMATE,,,,CENPEP,
29030,0500000US39047,050,2010,Y-JUN,2012,,ESTIMATE,,,,CENPEP,
29022,0500000US39047,050,2010,Y-JUN,2013,,ESTIMATE,,,,CENPEP,
29017,0500000US39047,050,2010,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
29017,0500000US39047,050,2010,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
29013,0500000US39047,050,2010,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
29007,0500000US39047,050,2010,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
29017,0500000US39047,050,2010,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
29014,0500000US39047,050,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
29016,0500000US39047,050,2010,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28916,0500000US39047,050,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28985,0500000US39047,050,2011,Y-JUN,2011,,ESTIMATE,,,,CENPEP,
28921,0500000US39047,050,2011,Y-JUN,2012,,ESTIMATE,,,,CENPEP,
28909,0500000US39047,050,2011,Y-JUN,2013,,ESTIMATE,,,,CENPEP,
28907,0500000US39047,050,2011,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
28898,0500000US39047,050,2011,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
28908,0500000US39047,050,2011,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
28854,0500000US39047,050,2011,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
28865,0500000US39047,050,2011,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
28867,0500000US39047,050,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
28870,0500000US39047,050,2011,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28853,0500000US39047,050,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28880,0500000US39047,050,2012,Y-JUN,2012,,ESTIMATE,,,,CENPEP,
28849,0500000US39047,050,2012,Y-JUN,2013,,ESTIMATE,,,,CENPEP,
28850,0500000US39047,050,2012,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
28837,0500000US39047,050,2012,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
28838,0500000US39047,050,2012,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
28754,0500000US39047,050,2012,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
28765,0500000US39047,050,2012,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
28767,0500000US39047,050,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
28770,0500000US39047,050,2012,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28810,0500000US39047,050,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28800,0500000US39047,050,2013,Y-JUN,2013,,ESTIMATE,,,,CENPEP,
28799,0500000US39047,050,2013,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
28743,0500000US39047,050,2013,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
28754,0500000US39047,050,2013,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
28666,0500000US39047,050,2013,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
28683,0500000US39047,050,2013,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
28686,0500000US39047,050,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
28690,0500000US39047,050,2013,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28809,0500000US39047,050,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28800,0500000US39047,050,2014,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
28690,0500000US39047,050,2014,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
28683,0500000US39047,050,2014,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
28630,0500000US39047,050,2014,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
28647,0500000US39047,050,2014,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
28650,0500000US39047,050,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
28652,0500000US39047,050,2014,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28811,0500000US39047,050,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28679,0500000US39047,050,2015,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
28646,0500000US39047,050,2015,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
28583,0500000US39047,050,2015,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
28598,0500000US39047,050,2015,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
28611,0500000US39047,050,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
28617,0500000US39047,050,2015,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28927,0500000US39047,050,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28676,0500000US39047,050,2016,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
28662,0500000US39047,050,2016,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
28658,0500000US39047,050,2016,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
28670,0500000US39047,050,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
28695,0500000US39047,050,2016,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28938,0500000US39047,050,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28752,0500000US39047,050,2017,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
28655,0500000US39047,050,2017,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
28639,0500000US39047,050,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
28669,0500000US39047,050,2017,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28919,0500000US39047,050,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28666,0500000US39047,050,2018,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
28653,0500000US39047,050,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
28614,0500000US39047,050,2018,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28828,0500000US39047,050,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28525,0500000US39047,050,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
28486,0500000US39047,050,2019,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28579,0500000US39047,050,2020,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
28939,0500000US39047,050,2020,Y-JUN,2021,,ESTIMATE,,,,CENPEP,
28971,0500000US39047,050,2020,Y-JUN,2022,,ESTIMATE,,,,CENPEP,
28975,0500000US39047,050,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
28978,0500000US39047,050,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
28906,0500000US39047,050,2021,Y-JUN,2021,,ESTIMATE,,,,CENPEP,
28929,0500000US39047,050,2021,Y-JUN,2022,,ESTIMATE,,,,CENPEP,
28934,0500000US39047,050,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
28935,0500000US39047,050,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
28922,0500000US39047,050,2021,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,2025-02-07
28839,0500000US39047,050,2022,Y-JUN,2022,,ESTIMATE,,,,CENPEP,
28832,0500000US39047,050,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
28856,0500000US39047,050,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
28850,0500000US39047,050,2022,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,2025-02-07
28817,0500000US39047,050,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
28831,0500000US39047,050,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
28809,0500000US39047,050,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,2023-08-11
28824,0500000US39047,050,2023,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,2025-02-07
28782,0500000US39047,050,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
28792,0500000US39047,050,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,2024-12-03
28702,0500000US39047,050,2024,Y-JUN,2025,Y-JUL,ESTIMATE,,,,MORPC,2025-08-12
28707,0500000US39047,050,2025,Y-DEC,2025,Y-DEC,ESTIMATE,,,,MORPC,2025-05-06
29419,0500000US39047,050,2025,Y-JUN,2022,,FORECAST,0.8,29855,28912,MORPC,
30011,0500000US39047,050,2030,Y-JUN,2022,,FORECAST,0.8,31216,28691,MORPC,
30634,0500000US39047,050,2035,Y-JUN,2022,,FORECAST,0.8,32814,28240,MORPC,
31220,0500000US39047,050,2040,Y-JUN,2022,,FORECAST,0.8,34594,27601,MORPC,
31790,0500000US39047,050,2045,Y-JUN,2022,,FORECAST,0.8,36534,26802,MORPC,
32360,0500000US39047,050,2050,Y-JUN,2022,,FORECAST,0.8,38618,25859,MORPC,
878742,0500000US39049,050,1981,Y-JUN,1992,,ESTIMATE,,,,CENINT,
880292,0500000US39049,050,1982,Y-JUN,1992,,ESTIMATE,,,,CENINT,
887215,0500000US39049,050,1983,Y-JUN,1992,,ESTIMATE,,,,CENINT,
895684,0500000US39049,050,1984,Y-JUN,1992,,ESTIMATE,,,,CENINT,
902756,0500000US39049,050,1985,Y-JUN,1992,,ESTIMATE,,,,CENINT,
912947,0500000US39049,050,1986,Y-JUN,1992,,ESTIMATE,,,,CENINT,
924832,0500000US39049,050,1987,Y-JUN,1992,,ESTIMATE,,,,CENINT,
942069,0500000US39049,050,1988,Y-JUN,1992,,ESTIMATE,,,,CENINT,
952215,0500000US39049,050,1989,Y-JUN,1992,,ESTIMATE,,,,CENINT,
964779,0500000US39049,050,1990,Y-JUN,2005,,ESTIMATE,,,,CENINT,
977004,0500000US39049,050,1991,Y-JUN,2005,,ESTIMATE,,,,CENINT,
988256,0500000US39049,050,1992,Y-JUN,2005,,ESTIMATE,,,,CENINT,
997501,0500000US39049,050,1993,Y-JUN,2005,,ESTIMATE,,,,CENINT,
1003119,0500000US39049,050,1994,Y-JUN,2005,,ESTIMATE,,,,CENINT,
1007877,0500000US39049,050,1995,Y-JUN,2005,,ESTIMATE,,,,CENINT,
1012104,0500000US39049,050,1996,Y-JUN,2005,,ESTIMATE,,,,CENINT,
1017788,0500000US39049,050,1997,Y-JUN,2005,,ESTIMATE,,,,CENINT,
1021872,0500000US39049,050,1998,Y-JUN,2005,,ESTIMATE,,,,CENINT,
1028411,0500000US39049,050,1999,Y-JUN,2005,,ESTIMATE,,,,CENINT,
1035124,0500000US39049,050,2000,Y-JUN,2005,,ESTIMATE,,,,CENINT,
1072018,0500000US39049,050,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1072143,0500000US39049,050,2000,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1082938,0500000US39049,050,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1082265,0500000US39049,050,2001,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1088693,0500000US39049,050,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1087339,0500000US39049,050,2002,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1095250,0500000US39049,050,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1093087,0500000US39049,050,2003,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1099603,0500000US39049,050,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1096365,0500000US39049,050,2004,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1105497,0500000US39049,050,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1101230,0500000US39049,050,2005,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1115924,0500000US39049,050,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1110744,0500000US39049,050,2006,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1127174,0500000US39049,050,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1121922,0500000US39049,050,2007,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1141183,0500000US39049,050,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1135715,0500000US39049,050,2008,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1155408,0500000US39049,050,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1149657,0500000US39049,050,2009,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1165897,0500000US39049,050,2010,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1166217,0500000US39049,050,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1159947,0500000US39049,050,2010,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
1165789,0500000US39049,050,2010,Y-JUN,2011,,ESTIMATE,,,,CENPEP,
1166026,0500000US39049,050,2010,Y-JUN,2012,,ESTIMATE,,,,CENPEP,
1165970,0500000US39049,050,2010,Y-JUN,2013,,ESTIMATE,,,,CENPEP,
1166107,0500000US39049,050,2010,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
1166296,0500000US39049,050,2010,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
1166371,0500000US39049,050,2010,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
1166274,0500000US39049,050,2010,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
1166261,0500000US39049,050,2010,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
1166202,0500000US39049,050,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1166218,0500000US39049,050,2010,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1180911,0500000US39049,050,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1178799,0500000US39049,050,2011,Y-JUN,2011,,ESTIMATE,,,,CENPEP,
1179264,0500000US39049,050,2011,Y-JUN,2012,,ESTIMATE,,,,CENPEP,
1179411,0500000US39049,050,2011,Y-JUN,2013,,ESTIMATE,,,,CENPEP,
1179691,0500000US39049,050,2011,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
1180069,0500000US39049,050,2011,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
1180021,0500000US39049,050,2011,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
1180739,0500000US39049,050,2011,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
1180741,0500000US39049,050,2011,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
1180800,0500000US39049,050,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1180917,0500000US39049,050,2011,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1199247,0500000US39049,050,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1195537,0500000US39049,050,2012,Y-JUN,2012,,ESTIMATE,,,,CENPEP,
1196070,0500000US39049,050,2012,Y-JUN,2013,,ESTIMATE,,,,CENPEP,
1196936,0500000US39049,050,2012,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
1197690,0500000US39049,050,2012,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
1197640,0500000US39049,050,2012,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
1198608,0500000US39049,050,2012,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
1199071,0500000US39049,050,2012,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
1199045,0500000US39049,050,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1199257,0500000US39049,050,2012,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1219172,0500000US39049,050,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1212263,0500000US39049,050,2013,Y-JUN,2013,,ESTIMATE,,,,CENPEP,
1213834,0500000US39049,050,2013,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
1215200,0500000US39049,050,2013,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
1214774,0500000US39049,050,2013,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
1216299,0500000US39049,050,2013,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
1218985,0500000US39049,050,2013,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
1218878,0500000US39049,050,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1219186,0500000US39049,050,2013,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1238740,0500000US39049,050,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1231393,0500000US39049,050,2014,Y-JUN,2014,,ESTIMATE,,,,CENPEP,
1234126,0500000US39049,050,2014,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
1233388,0500000US39049,050,2014,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
1235582,0500000US39049,050,2014,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
1238527,0500000US39049,050,2014,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
1238362,0500000US39049,050,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1238758,0500000US39049,050,2014,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1257869,0500000US39049,050,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1251722,0500000US39049,050,2015,Y-JUN,2015,,ESTIMATE,,,,CENPEP,
1250269,0500000US39049,050,2015,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
1253674,0500000US39049,050,2015,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
1257552,0500000US39049,050,2015,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
1257386,0500000US39049,050,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1257891,0500000US39049,050,2015,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1275185,0500000US39049,050,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1264518,0500000US39049,050,2016,Y-JUN,2016,,ESTIMATE,,,,CENPEP,
1269998,0500000US39049,050,2016,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
1274580,0500000US39049,050,2016,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
1274450,0500000US39049,050,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1275212,0500000US39049,050,2016,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1296343,0500000US39049,050,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1291981,0500000US39049,050,2017,Y-JUN,2017,,ESTIMATE,,,,CENPEP,
1295706,0500000US39049,050,2017,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
1295510,0500000US39049,050,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1296374,0500000US39049,050,2017,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1308564,0500000US39049,050,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1310300,0500000US39049,050,2018,Y-JUN,2018,,ESTIMATE,,,,CENPEP,
1307698,0500000US39049,050,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1308599,0500000US39049,050,2018,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1318727,0500000US39049,050,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1316756,0500000US39049,050,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1318766,0500000US39049,050,2019,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1324624,0500000US39049,050,2020,Y-JUN,2020,,ESTIMATE,,,,CENPEP,
1324013,0500000US39049,050,2020,Y-JUN,2021,,ESTIMATE,,,,CENPEP,
1324357,0500000US39049,050,2020,Y-JUN,2022,,ESTIMATE,,,,CENPEP,
1324441,0500000US39049,050,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1324505,0500000US39049,050,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1321414,0500000US39049,050,2021,Y-JUN,2021,,ESTIMATE,,,,CENPEP,
1317560,0500000US39049,050,2021,Y-JUN,2022,,ESTIMATE,,,,CENPEP,
1317346,0500000US39049,050,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1317840,0500000US39049,050,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1326880,0500000US39049,050,2021,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,2025-02-07
1321820,0500000US39049,050,2022,Y-JUN,2022,,ESTIMATE,,,,CENPEP,
1321730,0500000US39049,050,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1327687,0500000US39049,050,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1316607,0500000US39049,050,2022,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,2025-02-07
1326063,0500000US39049,050,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1338903,0500000US39049,050,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1325700,0500000US39049,050,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,2023-08-11
1323637,0500000US39049,050,2023,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,2025-02-07
1356303,0500000US39049,050,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1328013,0500000US39049,050,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,2024-12-03
1355862,0500000US39049,050,2024,Y-JUN,2025,Y-JUL,ESTIMATE,,,,MORPC,2025-08-12
1363268,0500000US39049,050,2025,Y-DEC,2025,Y-DEC,ESTIMATE,,,,MORPC,2025-05-06
1390127,0500000US39049,050,2025,Y-JUN,2022,,FORECAST,0.8,1409654,1333445,MORPC,
1447090,0500000US39049,050,2030,Y-JUN,2022,,FORECAST,0.8,1506988,1327469,MORPC,
1519844,0500000US39049,050,2035,Y-JUN,2022,,FORECAST,0.8,1617180,1308636,MORPC,
1574551,0500000US39049,050,2040,Y-JUN,2022,,FORECAST,0.8,1738045,1279131,MORPC,
1620232,0500000US39049,050,2045,Y-JUN,2022,,FORECAST,0.8,1868239,1240296,MORPC,
1665914,0500000US39049,050,2050,Y-JUN,2022,,FORECAST,0.8,2006828,1193066,MORPC,
24226,0500000US39073,050,1981,Y-JUN,1992,,ESTIMATE,,,,CENINT,
24118,0500000US39073,050,1982,Y-JUN,1992,,ESTIMATE,,,,CENINT,
24443,0500000US39073,050,1983,Y-JUN,1992,,ESTIMATE,,,,CENINT,
24562,0500000US39073,050,1984,Y-JUN,1992,,ESTIMATE,,,,CENINT,
24463,0500000US39073,050,1985,Y-JUN,1992,,ESTIMATE,,,,CENINT,
24575,0500000US39073,050,1986,Y-JUN,1992,,ESTIMATE,,,,CENINT,
24817,0500000US39073,050,1987,Y-JUN,1992,,ESTIMATE,,,,CENINT,
24796,0500000US39073,050,1988,Y-JUN,1992,,ESTIMATE,,,,CENINT,
25277,0500000US39073,050,1989,Y-JUN,1992,,ESTIMATE,,,,CENINT,
25617,0500000US39073,050,1990,Y-JUN,2005,,ESTIMATE,,,,CENINT,
26020,0500000US39073,050,1991,Y-JUN,2005,,ESTIMATE,,,,CENINT,
26657,0500000US39073,050,1992,Y-JUN,2005,,ESTIMATE,,,,CENINT,
27081,0500000US39073,050,1993,Y-JUN,2005,,ESTIMATE,,,,CENINT,
27444,0500000US39073,050,1994,Y-JUN,2005,,ESTIMATE,,,,CENINT,
27968,0500000US39073,050,1995,Y-JUN,2005,,ESTIMATE,,,,CENINT,
28467,0500000US39073,050,1996,Y-JUN,2005,,ESTIMATE,,,,CENINT,
28681,0500000US39073,050,1997,Y-JUN,2005,,ESTIMATE,,,,CENINT,
28932,0500000US39073,050,1998,Y-JUN,2005,,ESTIMATE,,,,CENINT,
29183,0500000US39073,050,1999,Y-JUN,2005,,ESTIMATE,,,,CENINT,
29321,0500000US39073,050,2000,Y-JUN,2005,,ESTIMATE,,,,CENINT,
28262,0500000US39073,050,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28238,0500000US39073,050,2000,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28452,0500000US39073,050,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28374,0500000US39073,050,2001,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28653,0500000US39073,050,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28522,0500000US39073,050,2002,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28823,0500000US39073,050,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28631,0500000US39073,050,2003,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
28962,0500000US39073,050,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28707,0500000US39073,050,2004,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
29058,0500000US39073,050,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28737,0500000US39073,050,2005,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
29097,0500000US39073,050,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28716,0500000US39073,050,2006,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
29418,0500000US39073,050,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28996,0500000US39073,050,2007,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
29445,0500000US39073,050,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28981,0500000US39073,050,2008,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
29358,0500000US39073,050,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
28852,0500000US39073,050,2009,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
29374,0500000US39073,050,2010,Y-JUN,2012,,ESTIMATE,,,,CENINT,
29480,0500000US39073,050,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
28837,0500000US39073,050,2010,Y-JUN,2010,,ESTIMATE,,,,CENPEP,
29386,0500000US39073,050,2010,Y-JUN,2011,,ESTIMATE,,,,CENPEP,
29391,0500000US39073,050,2010,Y-JUN,2012,,ESTIMATE,,,,CENPEP,
